"yearID","lgID","teamID","R","AVE","OBP","SLG","OPS"
1996,"AL","DET",783,0.255515370705244,0.323041923951901,0.420253164556962,0.743295088508863
1996,"AL","KCA",746,0.266510285095633,0.332467953918546,0.398412125586431,0.730880079504977
1996,"AL","MIN",877,0.287854750572889,0.35659400972244,0.425348140313767,0.781942150036207
1996,"AL","ML4",894,0.278700105969622,0.352950383471592,0.440833627693395,0.793784011164986
1996,"AL","NYA",871,0.288024164889837,0.359956064647733,0.436389481165601,0.796345545813333
1996,"AL","OAK",861,0.265008880994671,0.34396104915973,0.452220248667851,0.796181297827581
1996,"AL","SEA",993,0.286697247706422,0.366249420491423,0.483592095977417,0.84984151646884
1996,"AL","TEX",928,0.284461592423711,0.357938718662953,0.468607506138197,0.82654622480115
1996,"AL","TOR",766,0.259153420253617,0.331149112993447,0.420432220039293,0.75158133303274
1996,"NL","ATL",773,0.269682935518347,0.332904677704549,0.431955824723905,0.764860502428454
1996,"NL","CHN",772,0.250949195443862,0.319974038617556,0.401012475140119,0.720986513757676
1996,"NL","CIN",778,0.256278643446379,0.331488114620645,0.421998166819432,0.753486281440076
1996,"NL","COL",961,0.287477638640429,0.354503279475284,0.472450805008945,0.826954084484228
1996,"NL","FLO",688,0.257002546380502,0.328564461063242,0.393415787559112,0.721980248622354
1996,"NL","HOU",753,0.262345679012346,0.335913562328657,0.397058823529412,0.732972385858068
1996,"NL","LAN",703,0.252076561935717,0.316478481426935,0.384073672806067,0.700552154233002
1996,"NL","MON",741,0.261762034514078,0.326875718272862,0.406176203451408,0.733051921724269
1996,"NL","NYN",746,0.269668921324315,0.324328722538649,0.412424350302599,0.736753072841248
1996,"NL","PHI",650,0.255501000181851,0.32466895537028,0.386979450809238,0.711648406179518
1996,"NL","PIT",776,0.266372462488967,0.328703703703704,0.407413945278023,0.736117648981727
1996,"NL","SDN",771,0.265075154730327,0.338156653035546,0.401945181255526,0.740101834291072
1996,"NL","SFN",752,0.253027290800651,0.330661965058503,0.387854690041569,0.718516655100072
1996,"NL","SLN",759,0.266812068338786,0.329610773526031,0.406579425663395,0.736190199189426
1997,"AL","ANA",829,0.272032693674485,0.345517567354656,0.416311300639659,0.761828867994315
1997,"AL","BAL",812,0.268266475644699,0.341436288528758,0.428724928366762,0.77016121689552
1997,"AL","BOS",851,0.291299083203598,0.352161023560618,0.462895692786715,0.815056716347333
1997,"AL","CHA",779,0.272810052813695,0.341296928327645,0.416681843015844,0.757978771343489
1997,"AL","CLE",868,0.285997120230382,0.358363955903499,0.466882649388049,0.825246605291548
1997,"AL","DET",784,0.258164568509396,0.331762794476036,0.41507024265645,0.746833037132485
1997,"AL","KCA",747,0.263975709948205,0.333279948750801,0.406858367565637,0.740138316316437
1997,"AL","MIN",772,0.270145544905928,0.332586068855084,0.408768193113241,0.741354261968325
1997,"AL","ML4",681,0.25991917707568,0.325231481481481,0.398236590742101,0.723468072223583
1997,"AL","NYA",891,0.286514886164623,0.361774218389034,0.436077057793345,0.797851276182379
1997,"AL","OAK",764,0.259617105027733,0.338924050632911,0.422615852567543,0.761539903200455
1997,"AL","SEA",925,0.280370502315639,0.354843799305775,0.484503028143926,0.839346827449701
1997,"AL","TEX",807,0.273756857193417,0.333654000320667,0.437621659883207,0.771275660203874
1997,"AL","TOR",654,0.243559291065229,0.309504200296492,0.389365978439613,0.698870178736104
1997,"NL","ATL",791,0.269536903039074,0.34339380317868,0.425832127351664,0.769225930530345
1997,"NL","CHN",687,0.263071597740936,0.320858283433134,0.395700491892877,0.71655877532601
1997,"NL","CIN",651,0.2527352297593,0.320717459272667,0.389314369073669,0.710031828346336
1997,"NL","COL",923,0.287524540424772,0.357017403800096,0.477779760842406,0.834797164642502
1997,"NL","FLO",740,0.259238830667402,0.346339113680154,0.394557823129252,0.740896936809406
1997,"NL","HOU",777,0.259360232642675,0.343511450381679,0.403489640130862,0.747001090512541
1997,"NL","LAN",742,0.268398268398268,0.330387825233186,0.418109668109668,0.748497493342854
1997,"NL","MON",691,0.257509952949692,0.316223799306816,0.424538545059718,0.740762344366534
1997,"NL","NYN",777,0.262128892107169,0.331987075928918,0.404960173787111,0.736947249716028
1997,"NL","PHI",668,0.255373874701451,0.322042300066094,0.385449200808378,0.707491500874472
1997,"NL","PIT",725,0.261675449754679,0.328760411562959,0.403779756496456,0.732540168059416
1997,"NL","SDN",795,0.270814761989659,0.34221376466857,0.406846140131931,0.7490599048005
1997,"NL","SFN",784,0.257976298997265,0.337451861360719,0.414038286235187,0.751490147595906
1997,"NL","SLN",689,0.255068790731354,0.32406955956444,0.396089790007241,0.720159349571681
1998,"AL","ANA",787,0.271758436944938,0.335206293144967,0.415452930728242,0.750659223873209
1998,"AL","BAL",817,0.273135669362084,0.346805111821086,0.446900269541779,0.793705381362865
1998,"AL","BOS",876,0.279950008926977,0.347860791826309,0.462595965006249,0.810456756832558
1998,"AL","CHA",861,0.271441360787825,0.338673502082666,0.443509400179051,0.782182902261717
1998,"AL","CLE",850,0.272435897435897,0.346832650488497,0.448361823361823,0.79519447385032
1998,"AL","DET",722,0.263771186440678,0.323000321233537,0.415430790960452,0.738431112193989
1998,"AL","KCA",714,0.263072484673639,0.324438659290596,0.39938694554634,0.723825604836935
1998,"AL","MIN",734,0.265733026059209,0.328315182575272,0.3887608580039,0.717076040579172
1998,"AL","NYA",965,0.287967393230551,0.364160948222084,0.460393407761829,0.824554355983912
1998,"AL","OAK",804,0.257377049180328,0.337564267352185,0.397267759562842,0.734832026915027
1998,"AL","SEA",859,0.275941719971571,0.344619297408997,0.467661691542289,0.812280988951286
1998,"AL","TBA",620,0.261026102610261,0.321153531050303,0.384518451845185,0.705671982895488
1998,"AL","TEX",940,0.28861071932299,0.357075471698113,0.461565585331453,0.818641057029566
1998,"AL","TOR",816,0.265591397849462,0.339649681528662,0.447849462365591,0.787499143894254
1998,"NL","ARI",665,0.246403205244946,0.313951573052215,0.392824622108906,0.706776195161121
1998,"NL","ATL",826,0.271517140773158,0.341749470597817,0.452771699489424,0.794521170087241
1998,"NL","CHN",831,0.264471587891662,0.337337970281378,0.433351035581519,0.770689005862897
1998,"NL","CIN",750,0.262190684133916,0.336995153473344,0.401928675400291,0.738923828873635
1998,"NL","COL",826,0.291193181818182,0.347305389221557,0.460582386363636,0.807887775585193
1998,"NL","FLO",667,0.248470672903922,0.316875101510476,0.3727959697733,0.689671071283776
1998,"NL","HOU",874,0.279737635171069,0.355788814037287,0.435738344265201,0.791527158302488
1998,"NL","LAN",669,0.251694449532882,0.310275689223058,0.3872504121634,0.697526101386458
1998,"NL","MIL",707,0.259700415087529,0.330092367525523,0.396137881248872,0.726230248774395
1998,"NL","MON",644,0.248800295311923,0.310211622438697,0.393687707641196,0.703899330079893
1998,"NL","NYN",706,0.258620689655172,0.329820009729204,0.393829401088929,0.723649410818133
1998,"NL","PHI",713,0.263841908492078,0.326383319967923,0.394872707851166,0.721256027819089
1998,"NL","PIT",650,0.25395958492627,0.311453671473562,0.374476606590206,0.685930278063768
1998,"NL","SDN",749,0.253187613843352,0.330046872474543,0.40856102003643,0.738607892510973
1998,"NL","SFN",845,0.27363184079602,0.353271903795096,0.420575692963753,0.773847596758849
1998,"NL","SLN",810,0.258179867691758,0.340740740740741,0.440729483282675,0.781470224023415
1999,"AL","ANA",711,0.255551510738988,0.321510673234811,0.39497633782308,0.716487011057891
1999,"AL","BAL",851,0.278871740287387,0.353015075376884,0.44740109987582,0.800416175252705
1999,"AL","BOS",836,0.278006811256498,0.35040559885478,0.447571249327837,0.797976848182616
1999,"AL","CHA",777,0.276931254429483,0.336869173899068,0.428951098511694,0.765820272410762
1999,"AL","CLE",1009,0.289137380191693,0.373442068010463,0.466631167909123,0.840073235919586
1999,"AL","DET",747,0.261448640758986,0.325577557755776,0.442619959861339,0.768197517617115
1999,"AL","KCA",856,0.281650071123755,0.347666825927695,0.43296586059744,0.780632686525135
1999,"AL","MIN",686,0.263876251137398,0.327704918032787,0.383985441310282,0.711690359343069
1999,"AL","NYA",900,0.281609195402299,0.366124491710979,0.452765804597701,0.81889029630868
1999,"AL","OAK",893,0.259104910309839,0.354788314325887,0.446095307120855,0.800883621446742
1999,"AL","SEA",859,0.269023689877961,0.342952806122449,0.455132806891601,0.79808561301405
1999,"AL","TBA",772,0.274078052273541,0.342678628644665,0.411027568922306,0.753706197566971
1999,"AL","TEX",945,0.292514599185985,0.360931843223674,0.478676340470713,0.839608183694387
1999,"AL","TOR",883,0.280042538107054,0.352310361141776,0.457461892945764,0.80977225408754
1999,"NL","ARI",908,0.27677624602333,0.346553352219075,0.45864262990456,0.805195982123635
1999,"NL","ATL",840,0.265936433830131,0.341245818065955,0.435805351050458,0.777051169116413
1999,"NL","CHN",747,0.25738781466618,0.329367666232073,0.420102152499088,0.749469818731161
1999,"NL","CIN",865,0.27190653212958,0.340891073410496,0.451230306248894,0.79212137965939
1999,"NL","COL",906,0.287563407381494,0.347640164713335,0.471576001399335,0.819216166112671
1999,"NL","FLO",691,0.262638938687702,0.324530136098509,0.394944424524919,0.719474560623429
1999,"NL","HOU",823,0.266727438468551,0.354736675628657,0.420419325432999,0.775156001061656
1999,"NL","LAN",793,0.265852344171008,0.339399744572158,0.420334111729837,0.759733856301995
1999,"NL","MIL",815,0.273020422787531,0.352505515285219,0.426012182013615,0.778517697298834
1999,"NL","MON",718,0.264975715056665,0.32313260941099,0.427415002698327,0.750547612109318
1999,"NL","NYN",853,0.278715003589375,0.362697543420435,0.434493898061737,0.797191441482172
1999,"NL","PHI",841,0.27491961414791,0.35085497150095,0.430868167202572,0.781723138703522
1999,"NL","PIT",775,0.259144111192392,0.333550276602668,0.419166057059254,0.752716333661922
1999,"NL","SDN",710,0.252131998516871,0.332131147540984,0.39284390063033,0.724975048171314
1999,"NL","SFN",872,0.27089699802265,0.355761672692973,0.433938522380011,0.789700195072984
1999,"NL","SLN",809,0.26229802513465,0.338483593501115,0.425673249551167,0.764156843052282
2000,"AL","ANA",864,0.279673063255153,0.352355358836548,0.472459132906894,0.824814491743442
2000,"AL","BAL",794,0.271760677599568,0.340579710144928,0.435033339340422,0.775613049485349
2000,"AL","BOS",792,0.26696269982238,0.340546517137893,0.423445825932504,0.763992343070397
2000,"AL","CHA",978,0.286043216436415,0.355692017005196,0.47006730428622,0.825759321291416
2000,"AL","CLE",950,0.288404011965511,0.367022098593726,0.470174203765617,0.837196302359343
2000,"AL","DET",823,0.275159461374911,0.342648459828517,0.438164422395464,0.780812882223981
2000,"AL","KCA",879,0.287966368891224,0.347585989271063,0.425468558416535,0.773054547687599
2000,"AL","MIN",748,0.269991095280499,0.336742848010229,0.407301869991095,0.744044718001324
2000,"AL","NYA",871,0.27735781137509,0.354146806482364,0.44996400287977,0.804110809362134
2000,"AL","OAK",947,0.269964028776978,0.359506712457071,0.45773381294964,0.817240525406712
2000,"AL","SEA",907,0.269419683463707,0.361071932299013,0.441513552847007,0.80258548514602
2000,"AL","TBA",733,0.25685740236149,0.328729281767956,0.399091734786558,0.727821016554513
2000,"AL","TEX",848,0.283463172804533,0.351543942992874,0.446175637393768,0.797719580386642
2000,"AL","TOR",861,0.275145323234103,0.341114816579323,0.469261934120134,0.810376750699457
2000,"NL","ARI",792,0.265243350823231,0.333387279495064,0.429346842771847,0.762734122266911
2000,"NL","ATL",810,0.271451994898889,0.346477052359405,0.42867553288395,0.775152585243355
2000,"NL","CHN",764,0.255693024923794,0.334812935954344,0.411152949614488,0.745965885568832
2000,"NL","CIN",825,0.274179236912156,0.343255224825839,0.447027506654836,0.790282731480675
2000,"NL","COL",968,0.293992932862191,0.361712135465663,0.454593639575972,0.816305775041635
2000,"NL","FLO",731,0.26157197313487,0.331331168831169,0.408967144672354,0.740298313503523
2000,"NL","HOU",938,0.277737881508079,0.360576170346015,0.476660682226212,0.837236852572227
2000,"NL","LAN",798,0.256887429301222,0.340537944284342,0.430943258529465,0.771481202813807
2000,"NL","MIL",740,0.245550961711307,0.325282059431114,0.403379471508179,0.728661530939293
2000,"NL","MON",738,0.266485998193315,0.325979585116892,0.431616982836495,0.757596567953387
2000,"NL","NYN",807,0.263397739701057,0.346012466038037,0.43018592781626,0.776198393854297
2000,"NL","PHI",708,0.251497005988024,0.32903433822344,0.399564507348939,0.728598845572379
2000,"NL","PIT",793,0.266879319510898,0.33851030110935,0.423888002835371,0.762398303944722
2000,"NL","SDN",752,0.254136690647482,0.329707246840506,0.402338129496403,0.732045376336908
2000,"NL","SFN",925,0.27813009603189,0.361702127659574,0.472005798151839,0.833707925811414
2000,"NL","SLN",887,0.27035414384812,0.356120826709062,0.455458196422052,0.811579023131114
2001,"AL","ANA",691,0.260673752477031,0.326801619433198,0.404972077103225,0.731773696536423
2001,"AL","BAL",687,0.248355263157895,0.319044502617801,0.379568713450292,0.698613216068093
2001,"AL","BOS",772,0.266369313113292,0.334028223220013,0.43907225691347,0.773100480133483
2001,"AL","CHA",798,0.267752562225476,0.334319040578282,0.450768667642753,0.785087708221034
2001,"AL","CLE",897,0.278392857142857,0.349556119213697,0.457678571428571,0.807234690642268
2001,"AL","DET",724,0.259888026006863,0.320498115680813,0.409427487809283,0.729925603490096
2001,"AL","KCA",729,0.266347687400319,0.318078175895765,0.409356725146199,0.727434901041964
2001,"AL","MIN",771,0.272302158273381,0.336689946402469,0.433453237410072,0.770143183812541
2001,"AL","NYA",804,0.266810112963959,0.33387070772207,0.435000896539358,0.768871604261428
2001,"AL","OAK",884,0.263592320114839,0.345440251572327,0.438542975058317,0.783983226630644
2001,"AL","SEA",927,0.288204225352113,0.359943977591036,0.445422535211268,0.805366512802304
2001,"AL","TBA",672,0.258146270818248,0.31952467403862,0.387762490948588,0.707287164987208
2001,"AL","TEX",890,0.275461741424802,0.344020116297344,0.470712401055409,0.814732517352753
2001,"AL","TOR",767,0.262934840190712,0.32528,0.429630937665548,0.754910937665548
2001,"NL","ARI",818,0.267024128686327,0.340717131474104,0.441823056300268,0.782540187774372
2001,"NL","ATL",729,0.26045834849036,0.323587385019711,0.411967988359403,0.735555373379114
2001,"NL","CHN",777,0.2606363300037,0.336283185840708,0.429707732149464,0.765990917990172
2001,"NL","CIN",735,0.262224610424503,0.324398960363873,0.419129500268673,0.743528460632545
2001,"NL","COL",923,0.292267135325132,0.354087452471483,0.482952548330404,0.837040000801887
2001,"NL","FLO",742,0.263623240707326,0.326257348138472,0.422952002887044,0.749209351025516
2001,"NL","HOU",847,0.271345875542692,0.346977934122162,0.451338639652677,0.798316573774839
2001,"NL","LAN",758,0.25468778445294,0.322971204188482,0.425086473693792,0.748057677882274
2001,"NL","MIL",740,0.251093294460641,0.318592799605458,0.426020408163265,0.744613207768723
2001,"NL","MON",670,0.253021007622235,0.318517276081852,0.395984383714445,0.714501659796297
2001,"NL","NYN",642,0.249313061000183,0.322903014416776,0.386700860963546,0.709603875380322
2001,"NL","PHI",746,0.260323812988903,0.329161248374512,0.414044024013098,0.74320527238761
2001,"NL","PIT",657,0.246943312337903,0.312887548181666,0.393108558725454,0.70599610690712
2001,"NL","SDN",789,0.251550529004013,0.335733717394783,0.398941991973732,0.734675709368515
2001,"NL","SFN",799,0.266037063435495,0.34190190821637,0.460085531004989,0.801987439221359
2001,"NL","SLN",814,0.26954128440367,0.338529701345586,0.441100917431193,0.779630618776779
2002,"AL","ANA",851,0.282317717506164,0.340713603058299,0.432546671363156,0.773260274421455
2002,"AL","BAL",667,0.246403205244946,0.308619550858653,0.403023128756146,0.711642679614799
2002,"AL","BOS",859,0.276595744680851,0.345007923930269,0.444148936170213,0.789156860100482
2002,"AL","CHA",856,0.268084332969829,0.337554797856795,0.449472918938568,0.787027716795363
2002,"AL","CLE",739,0.248755301493638,0.321287128712871,0.411580306103633,0.732867434816504
2002,"AL","DET",575,0.24787273399926,0.3,0.379393266740659,0.679393266740659
2002,"AL","KCA",737,0.255645889792231,0.323109380071405,0.398193315266486,0.721302695337891
2002,"AL","MIN",768,0.27194553923325,0.332035053554041,0.436940164815478,0.768975218369519
2002,"AL","NYA",897,0.27495090162471,0.354422411079635,0.454740224959829,0.809162636039463
2002,"AL","OAK",800,0.260885210507377,0.339180354010525,0.431810003598417,0.770990357608941
2002,"AL","SEA",814,0.274914706410487,0.349786426198386,0.419105764050997,0.768892190249383
2002,"AL","TBA",673,0.253033547466096,0.313942151446214,0.389721627408994,0.703663778855207
2002,"AL","TEX",843,0.2687789248843,0.338319541693189,0.455322178711285,0.793641720404474
2002,"AL","TOR",813,0.261064325389715,0.327056172541445,0.429851281132414,0.756907453673859
2002,"NL","ARI",819,0.267066085693537,0.346018548129197,0.423202614379085,0.769221162508282
2002,"NL","ATL",708,0.259872611464968,0.331384015594542,0.409463148316651,0.740847163911193
2002,"NL","CHN",706,0.245815138282387,0.321219987021415,0.412663755458515,0.73388374247993
2002,"NL","CIN",709,0.253382084095064,0.330410780970937,0.408043875685558,0.738454656656494
2002,"NL","COL",778,0.273584905660377,0.337040065412919,0.422532656023222,0.759572721436141
2002,"NL","FLO",699,0.260735080058224,0.336881148201903,0.40302037845706,0.739901526658963
2002,"NL","HOU",749,0.261857168817009,0.337588881706529,0.417408686171179,0.754997567877708
2002,"NL","LAN",713,0.263593806265754,0.319953939792729,0.40925459128556,0.729208531078289
2002,"NL","MIL",627,0.252816251154201,0.320453031312458,0.390212373037858,0.710665404350316
2002,"NL","MON",735,0.261361562328892,0.334255942689678,0.417959481657237,0.752215424346914
2002,"NL","NYN",690,0.25636826783115,0.322304526748971,0.395014556040757,0.717319082789728
2002,"NL","PHI",710,0.258555133079848,0.339088729016787,0.421872170921601,0.760960899938387
2002,"NL","PIT",641,0.24390243902439,0.319344591205484,0.380675422138837,0.700020013344321
2002,"NL","SDN",662,0.252583862194016,0.32121310940812,0.381142339075249,0.702355448483369
2002,"NL","SFN",783,0.26650900491177,0.34446227929374,0.441877387666,0.78633966695974
2002,"NL","SLN",787,0.267938237965486,0.338147006328087,0.424523160762943,0.76267016709103
2003,"AL","ANA",736,0.268452706396938,0.330367441094085,0.41279387643521,0.743161317529295
2003,"AL","BAL",743,0.267608120035304,0.323263327948304,0.405472197705207,0.728735525653511
2003,"AL","BOS",961,0.288958224995666,0.359667998770366,0.490899635985439,0.850567634755805
2003,"AL","CHA",791,0.263349735739019,0.331203931203931,0.445780936759614,0.776984867963545
2003,"AL","CLE",699,0.253589375448672,0.316072300928188,0.401112706389088,0.717185007317276
2003,"AL","DET",591,0.240029271862422,0.300083263946711,0.375045737285035,0.675129001231746
2003,"AL","KCA",836,0.274066091954023,0.336301813471503,0.427083333333333,0.763385146804836
2003,"AL","MIN",801,0.27709991158267,0.340974212034384,0.431476569407604,0.772450781441988
2003,"AL","NYA",877,0.270829616413916,0.356440281030445,0.453166815343443,0.809607096373888
2003,"AL","OAK",768,0.254320538475532,0.326520681265207,0.416772785155539,0.743293466420746
2003,"AL","SEA",795,0.271354073008452,0.343900096061479,0.410357849307678,0.754257945369158
2003,"AL","TBA",715,0.26547576936682,0.319902912621359,0.404315528829148,0.724218441450507
2003,"AL","TEX",826,0.265889830508475,0.33003668846706,0.453566384180791,0.783603072647851
2003,"AL","TOR",894,0.279102632043809,0.348811585077916,0.454513336866278,0.803324921944194
2003,"NL","ARI",717,0.263375224416517,0.329622458857696,0.416517055655296,0.746139514512992
2003,"NL","ATL",907,0.283597883597884,0.348804055124347,0.475485008818342,0.824289063942689
2003,"NL","CHN",724,0.259286102554811,0.32307188472245,0.416198586700489,0.739270471422939
2003,"NL","CIN",694,0.244872027591214,0.317708333333333,0.394990016336903,0.712698349670237
2003,"NL","COL",853,0.266763320043494,0.344146458969006,0.445451250453063,0.789597709422069
2003,"NL","FLO",751,0.26575591985428,0.332787153858758,0.420765027322404,0.753552181181162
2003,"NL","HOU",805,0.262582840766613,0.336155935452948,0.431130216729357,0.767286152182305
2003,"NL","LAN",574,0.243312568706486,0.302933780385583,0.368266764382558,0.67120054476814
2003,"NL","MIL",714,0.25648882480173,0.328875281985176,0.419069935111752,0.747945217096928
2003,"NL","MON",711,0.258230641898106,0.326108537392455,0.400956409784808,0.727064947177263
2003,"NL","NYN",642,0.246583036884479,0.31371226176421,0.374274480434376,0.687986742198585
2003,"NL","PHI",791,0.261230380660292,0.342611738508032,0.419447952372362,0.762059690880394
2003,"NL","PIT",753,0.267335602938541,0.338091419406576,0.420354775129905,0.758446194536481
2003,"NL","SDN",678,0.260712348580727,0.33317191283293,0.388175736756464,0.721347649589393
2003,"NL","SFN",755,0.263929618768328,0.338283289817232,0.425036656891496,0.763319946708728
2003,"NL","SLN",876,0.278561354019746,0.350054867534096,0.453808180535966,0.803863048070062
2004,"AL","ANA",836,0.282466960352423,0.340759737137362,0.429074889867841,0.769834627005203
2004,"AL","BAL",842,0.281380753138075,0.344508851637161,0.431659693165969,0.776168544803131
2004,"AL","BOS",949,0.281993006993007,0.359987697985545,0.472377622377622,0.832365320363168
2004,"AL","CHA",865,0.267618359233827,0.332844574780059,0.456993133357427,0.789837708137485
2004,"AL","CLE",858,0.275722339675828,0.351296469853171,0.443974630021142,0.795271099874312
2004,"AL","DET",827,0.272274586519651,0.336701957009945,0.449226391605904,0.78592834861585
2004,"AL","KCA",720,0.258577103647526,0.322100441681662,0.397435897435897,0.719536339117559
2004,"AL","MIN",780,0.265694469144585,0.331891025641026,0.431264449582074,0.763155475223099
2004,"AL","NYA",897,0.268319160484892,0.352931879247669,0.457752849647187,0.810684728894855
2004,"AL","OAK",793,0.269727653631285,0.343176872862916,0.432611731843575,0.775788604706491
2004,"AL","SEA",698,0.269835721775603,0.330905636478784,0.396364907375044,0.727270543853828
2004,"AL","TBA",714,0.258252781324093,0.319973610423883,0.40507021703447,0.725043827458353
2004,"AL","TEX",860,0.265716829919858,0.329375902454677,0.456634016028495,0.786009918483172
2004,"AL","TOR",719,0.25998915205207,0.32840669157057,0.403362863858253,0.731769555428823
2004,"NL","ARI",615,0.252705627705628,0.309889384183589,0.392676767676768,0.702566151860357
2004,"NL","ATL",803,0.26983842010772,0.343071519795658,0.433572710951526,0.776644230747184
2004,"NL","CHN",789,0.267945984363895,0.328067064323714,0.458244491826581,0.786311556150296
2004,"NL","CIN",750,0.250090612540776,0.331030049815202,0.417723812975716,0.748753862790917
